cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation,neighbortype,exactmass,canonicalsmiles,monoisotopicmass,charge,covalentunitcnt,isotopeatomcnt,totalatomstereocnt,definedatomstereocnt,undefinedatomstereocnt,totalbondstereocnt,definedbondstereocnt,undefinedbondstereocnt
23009837,82,2,235.13947085,C1C2CC3CC1CC(C2)(C3)CN,235.13947085,0,1,0,0,0,0,0,0,0
23087054,92,2,194.130679813,C1C2CC3CC1CC(C2)(C3)CC(=O)N,194.130679813,0,1,0,4,0,4,0,0,0
23446951,95,2,182.147078768,C1C2CC3CC1CC(C2)(C3)C#N,182.147078768,0,1,0,0,0,0,0,0,0
23456093,87,2,195.125928785,CC12CC3CC(C1)(CC(C3)(C2)Br)C,195.125928785,0,1,0,3,0,3,0,0,0
25134359,82,2,217.183049738,C1C2CC3CC1CC(C2)(C3)C(=O)Cl,217.183049738,0,1,0,4,0,4,0,0,0
45034166,81,2,248.0193270,C1C2CC3CC1CC(C2)(C3)S,248.0193270,0,1,0,0,0,0,0,0,0
53261739,80,2,224.152477885,C1C2CC3CC1CC(C2)(C3)N=C=S,224.152477885,0,1,0,2,0,2,0,0,0
53886955,87,2,210.1175283,C1C2CC3CC1CC(C2)(C3)CCO,210.1175283,0,1,0,3,0,3,0,0,0
54237131,84,2,210.136827821,C1C2CC3CC1OP(=O)(O2)O3,210.136827821,0,1,0,0,0,0,0,0,0
57198136,81,2,148.125200510,CC(=O)C12CC3CC(C1)CC(C3)C2,148.125200510,0,1,0,4,0,4,0,0,0
57700703,80,2,196.162728832,C1C2CC3CC1CC(C2)C3Cl,196.162728832,0,1,0,0,0,0,0,0,0
57895807,84,2,194.130679813,O1P2OP3OP1OP(O2)O3,194.130679813,0,1,0,2,0,2,0,0,0
57973167,88,2,136.125200510,C1C2CC3CC1CC(C2)S3,136.125200510,0,1,0,5,0,5,0,0,0
59299296,80,2,154.146998583,C1C2CC3CC1CN(C2)C3,154.146998583,0,1,0,2,0,2,0,0,0
59574132,84,2,181.146664230,C1C2CN3CC1CN(C2)C3,181.146664230,0,1,0,2,0,2,0,0,0
59716193,82,2,180.115029749,C1C2CC3CC1OP(O2)O3,180.115029749,0,1,0,4,1,3,0,0,0
66940043,86,2,180.162648646,C1[SiH]2C[SiH]3C[SiH]1C[SiH](C2)C3,180.162648646,0,1,0,0,0,0,0,0,0
67565080,86,2,151.110947427,C1CC2C3C2CCC1CC3,151.110947427,0,1,0,2,0,2,0,0,0
69048469,87,2,184.126343324,CC1C2CC3CC(C2)CC1C3,184.126343324,0,1,0,3,0,3,0,0,0
69300643,87,2,154.146998583,CC1(C2CC3CC(C2)CC1C3)O,154.146998583,0,1,0,3,0,3,0,0,0
74814003,93,2,166.159574642,CC12CC3CC(C1)(CC(C3)(C2)C)C,166.159574642,1,1,0,2,0,2,0,0,0
75628987,86,2,188.156500638,COC(=O)C12CC3CC(C1)CC(C3)C2,188.156500638,0,1,0,3,0,3,0,0,0
78130684,88,2,191.131014166,C1CC2C3C2C=CC1C=C3,191.131014166,0,1,0,3,0,3,0,0,0
